Altura (m),Idade,Sexo,Velocidade média (m/s),Cadência,Comprimento médio passada,Erro absoluto médio do comprimento de passo em metros,Desvio padrão comprimento passo medido em metros,Desvio padrão do erro de comprimento de passo em metros,Largura da passada,Erro largura da passada,Desvio padrão largura da passada,Comprimento médio de meio passo em metros,Erro absoluto médio do meio comprimento de passo em metros,Desvio padrão do comprimento médio de meio passo em metros,Desvio padrão do erro de comprimento de meio passo em metros,Comprimento do Swing em metros,Erro absoluto médio do swing em metros,Desvio padrão do swing em metros,Desvio padrão do erro de swing em metros,Comprimento do Stance em metros,Erro absoluto médio do stance em metros,Desvio padrão do stance em metros,Desvio padrão do erro de stance em metros,Distância inicial do pé em metros,Erro absoluto médio da distância entre os pés em metros,Desvio padrão da distância inicial entre os pés,Desvio padrão do erro da distância inicial entre os pés em metros,Ângulo médio de abertura das pernas durante a caminhada (°),Desvio padrão do ângulo médio dos passos em graus,Número de amostras do ângulo,Ângulo médio da coxa do joelho esquerdo,Desvio padrão do ângulo  médio da coxa do joelho esquerdo,Ângulo médio de flexão do joelho esquerdo,Desvio padrão do ângulo de flexão do joelho esquerdo,Ângulo médio de flexão do joelho direito,Desvio padrão do ângulo de flexão do joelho direito,Ângulo extensão do quadril (°),Desvio padrão do ângulo de extensão do quadril (°),Simetria do comprimento de passo,Desvio padrão da simetria do comprimento de passo,Movimento
1.7500,21.00,0,2.5404,51.1969,1.0721,0.1359,0.1359, 0.12,0.1031,0.0779,0.0697,0.5392,0.2032,0.1337,0.1111, 0.5653,0.2263,0.1492,0.1492,0.6014,0.2684,0.1662 ,0.1662,0.1810, 0.0905,18.6216,16.2840,550,-2.893596158349176,65.0329380646052,20.459381863947613,19.26746275218177,21.777914831782027,23.53107210534632,1.6228650440822299,26.445582267414544,0.9245949036897915,0.280530645235332,3,,
1.7500,21.00,0,2.5823,50.3638,1.0754,0.1333,0.1333, 0.12,0.1040,0.0770,0.0681,0.5420,0.2060,0.1330,0.1109, 0.5702,0.2312,0.1487,0.1487,0.5986,0.2656,0.1638 ,0.1638,0.1810, 0.0905,19.0437,16.2628,580,-3.179389860325093,65.1181203727319,20.36996063194329,19.4712978587226,21.66454578800903,23.47239406714173,0.6183081826605733,26.549110839330112,0.9400914953941666,0.2864026466775419,3,,
1.7500,21.00,0,2.6123,50.5734,1.0770,0.1338,0.1338, 0.12,0.1047,0.0763,0.0672,0.5425,0.2065,0.1316,0.1101, 0.5667,0.2277,0.1473,0.1473,0.6001,0.2671,0.1612 ,0.1612,0.1810, 0.0905,19.3892,16.3235,599,-3.136425177539198,65.45933493401444,20.91936541654389,19.75660697763761,21.21189005224238,23.27740825347567,0.41040922695102966,26.231103042240107,0.9325776309690641,0.28393895348334197,3,,
1.7500,21.00,0,2.6119,51.1697,1.0830,0.1392,0.1392, 0.12,0.1051,0.0759,0.0669,0.5413,0.2053,0.1318,0.1114, 0.5692,0.2302,0.1454,0.1454,0.5926,0.2596,0.1636 ,0.1636,0.1810, 0.0905,19.4077,16.3179,613,-2.6527076977628026,65.51581652407836,20.91936541654389,19.75660697763761,21.21189005224238,23.27740825347567,-0.3028499326054051,26.450731973786716,0.9593195712247022,0.31283376062841417,3,,
1.7650,20.00,0,0.5254,8.9418,0.5000,0.5000,0.5000, 0.39,0.2481,-0.0731,0.0979,0.4773,0.0323,0.4095,0.2339, 0.8106,0.3806,0.2678,0.2678,1.0000,0.5400,0.0000 ,0.0000,0.1750, 0.0875,1.7863,5.1824,65,-13.157226310164361,56.1260570694833,8.94508477768487,10.329255072406717,8.96619029940534,7.31193229949667,-9.714191783984322,11.23896584154589,0.21594373840505757,0.21594373840505757,3,,
1.7650,20.00,0,0.7571,25.0570,0.7855,0.3937,0.3937, 0.32,0.2425,-0.0675,0.0967,0.4797,0.0347,0.3173,0.2332, 0.7258,0.2958,0.2746,0.2746,0.8738,0.4138,0.2185 ,0.2185,0.1750, 0.0875,3.5049,8.0843,70,-6.184823518848528,59.65888627161916,9.771555911295582,9.84641948803382,12.04695866752007,11.978685276474158,-9.602021861916944,10.946866731637343,0.46105514500832956,0.38890487534224916,3,,
1.7650,20.00,0,1.2530,30.1318,0.8981,0.2032,0.2032, 0.18,0.2046,-0.0296,0.1033,0.4936,0.0486,0.2694,0.2067, 0.6815,0.2515,0.2610,0.2610,0.8094,0.3494,0.2341 ,0.2341,0.1750, 0.0875,6.9155,11.4743,99,2.4386217590272707,61.5968476122879,15.194395646940398,14.63081096301825,13.725728512731264,13.426861951834248,-12.483505974994758,13.995698073957584,0.5743827734624314,0.3898265071308269,3,,
1.7650,20.00,0,1.7875,32.9707,0.9566,0.1652,0.1652, 0.14,0.1873,-0.0123,0.0976,0.5158,0.0708,0.2414,0.1831, 0.6629,0.2329,0.2419,0.2419,0.7774,0.3174,0.2254 ,0.2254,0.1750, 0.0875,11.0466,14.5369,129,1.1237442910675626,62.57633198293936,15.43579058720279,15.273110704817098,17.54948587377761,18.84002620485918,-13.00339448747629,14.608578438702022,0.64411006168528,0.37552542313551196,3,,
1.7650,20.00,0,1.9149,27.1338,1.0000,0.1585,0.1585, 0.13,0.1694,0.0056,0.0880,0.5115,0.0665,0.2186,0.1725, 0.6376,0.2076,0.2324,0.2324,0.7376,0.2776,0.2303 ,0.2303,0.1750, 0.0875,12.7573,13.3261,201,6.0674079123143905,62.49237303461174,15.862815401511556,15.16502873274747,17.38558497813453,18.6591251996351,-6.211770328610075,19.109521396553184,0.6990983204809305,0.36419042072036284,3,,
1.7650,20.00,0,1.9943,30.1460,1.0063,0.1513,0.1513, 0.12,0.1678,0.0072,0.0851,0.5160,0.0710,0.2013,0.1599, 0.6261,0.1961,0.2195,0.2195,0.7123,0.2523,0.2256 ,0.2256,0.1750, 0.0875,13.3523,13.4916,218,3.630127905909273,63.53874245020421,17.740744374612753,16.56542829095694,16.701803791147846,17.504674387202655,-4.991706411290818,19.011107295989838,0.7448000608304501,0.3552727797557806,3,,
1.7650,20.00,0,2.0701,33.0977,1.0074,0.1476,0.1476, 0.12,0.1681,0.0069,0.0824,0.5212,0.0762,0.1891,0.1507, 0.6246,0.1946,0.2070,0.2070,0.6885,0.2285,0.2231 ,0.2231,0.1750, 0.0875,14.0445,13.7280,233,2.893340924452578,63.64619168159942,17.16000443100912,15.991153620582846,20.251703188349055,22.27732113931308,-2.7498689185380663,20.911014874945295,0.8056726315969164,0.3692962139435004,3,,
1.7650,20.00,0,2.1317,35.8068,1.0152,0.1370,0.1370, 0.11,0.1665,0.0085,0.0806,0.5269,0.0819,0.1783,0.1416, 0.6192,0.1892,0.1970,0.1970,0.6765,0.2165,0.2147 ,0.2147,0.1750, 0.0875,14.6800,14.0881,247,4.54642656906398,64.3912627914562,17.83656970249606,16.619699709288515,19.554759462859167,21.56210628399394,-2.3926268436876206,20.518475622192614,0.8275680085807664,0.35364057262504106,3,,
1.7650,20.00,0,2.1971,35.9291,1.0441,0.1388,0.1388, 0.11,0.1647,0.0103,0.0772,0.5265,0.0815,0.1687,0.1351, 0.6106,0.1806,0.1898,0.1898,0.6624,0.2024,0.2095 ,0.2095,0.1750, 0.0875,15.5479,14.1118,275,5.901866139308806,64.79292472289018,18.645975744589535,17.298047771270802,20.674897730404382,22.386325723897958,-0.38772350358203994,21.11628751236481,0.8452200948075086,0.3396466612220961,3,,
1.7650,20.00,0,2.1103,33.3657,1.0450,0.1362,0.1362, 0.11,0.1615,0.0135,0.0745,0.5202,0.0752,0.1616,0.1328, 0.5978,0.1678,0.1866,0.1866,0.6459,0.1859,0.2079 ,0.2079,0.1750, 0.0875,15.0564,13.5861,329,8.138779362989316,64.33112579602398,17.836812307523896,16.488162503313134,22.426416470762156,23.828038930058785,-2.461014728378649,21.133342711163145,0.8581544254276303,0.3264131799837496,3,,
1.7650,20.00,0,2.0949,35.3138,1.0383,0.1304,0.1304, 0.11,0.1599,0.0151,0.0742,0.5173,0.0723,0.1549,0.1290, 0.5913,0.1613,0.1807,0.1807,0.6317,0.1717,0.2057 ,0.2057,0.1750, 0.0875,15.0053,13.5773,342,8.434679175254413,64.64452572319745,18.242618313247323,16.710701273015445,22.255542061884555,23.12891565556666,-2.8435210236052235,20.922053420960076,0.8791442285507889,0.3201766032178964,3,,
1.7650,20.00,0,2.1034,36.7873,1.0247,0.1279,0.1279, 0.11,0.1573,0.0177,0.0742,0.5211,0.0761,0.1491,0.1238, 0.5886,0.1586,0.1744,0.1744,0.6276,0.1676,0.1988 ,0.1988,0.1750, 0.0875,15.0519,13.6371,359,10.450845633583556,64.4137884255626,18.336699714911934,16.520876646149144,23.013893367411463,23.60055873793336,-3.828864276477472,21.04244761491695,0.885596252256048,0.308426621384325,3,,
1.7650,20.00,0,2.1629,37.0855,1.0298,0.1235,0.1235, 0.11,0.1564,0.0186,0.0719,0.5224,0.0774,0.1439,0.1196, 0.5878,0.1578,0.1685,0.1685,0.6193,0.1593,0.1946 ,0.1946,0.1750, 0.0875,15.5952,13.6540,386,9.564284459494296,64.79337095592074,19.017667028403302,17.006304404361494,23.309700173288476,23.431585695203793,-5.05536949319178,21.449046544612166,0.904307979055471,0.30476855119063045,3,,
1.7650,20.00,0,2.2153,38.0701,1.0330,0.1180,0.1180, 0.10,0.1554,0.0196,0.0705,0.5215,0.0765,0.1399,0.1172, 0.5790,0.1490,0.1667,0.1667,0.6163,0.1563,0.1887 ,0.1887,0.1750, 0.0875,16.1401,13.8707,405,10.247061757176668,65.0580300218645,19.483289473119136,17.182157567097164,22.64166368464507,22.97848259754994,-4.90829414399352,21.05825415631886,0.8962206274167219,0.2959852790256914,3,,
1.7650,20.00,0,2.1031,35.3726,1.0628,0.1133,0.1133, 0.10,0.1519,0.0231,0.0686,0.5203,0.0753,0.1354,0.1141, 0.5754,0.1454,0.1623,0.1623,0.6086,0.1486,0.1857 ,0.1857,0.1750, 0.0875,15.2541,13.5964,466,6.923937605085266,64.16817790462507,19.12981158644893,17.010754626798782,22.062215427520485,22.67144655101376,-3.3523771089899204,22.377378309250556,0.9069320872141099,0.2895735841324058,3,,
1.7650,20.00,0,2.1313,35.7402,1.0563,0.1138,0.1138, 0.10,0.1502,0.0248,0.0674,0.5211,0.0761,0.1319,0.1113, 0.5759,0.1459,0.1578,0.1578,0.6017,0.1417,0.1827 ,0.1827,0.1750, 0.0875,15.5181,13.5639,492,6.510288629907901,64.32209339899838,19.49740979825824,17.261065906346957,22.131730685279678,22.74483581679752,-1.9522618257080313,23.0288364940492,0.9243657976217465,0.2894534289849665,3,,
1.7650,20.00,0,2.1710,35.9349,1.0534,0.1109,0.1109, 0.10,0.1490,0.0260,0.0659,0.5222,0.0772,0.1282,0.1082, 0.5750,0.1450,0.1536,0.1536,0.5974,0.1374,0.1787 ,0.1787,0.1750, 0.0875,15.8953,13.6700,520,6.48233910018355,64.34073308057204,19.621769288139404,17.3466885577493,22.61168110539197,23.227366502862736,-0.9599274378156181,23.16915868014074,0.9328668532995197,0.283473483018786,3,,
1.7650,20.00,0,1.1322,13.0814,0.5000,0.5000,0.5000, 0.39,0.2386,-0.0636,0.1399,0.4785,0.0335,0.4094,0.2355, 0.8118,0.3818,0.2662,0.2662,1.0000,0.5400,0.0000 ,0.0000,0.1750, 0.0875,8.7350,8.2866,30,1.9054736833125672,66.36787042596998,11.12888185883426,9.37705011542793,9.146332177470489,6.318451588448679,-13.183272919660965,6.410068783620054,0.21768095943952798,0.21768095943952798,4,,
1.7650,20.00,0,1.3858,28.7811,0.9302,0.2418,0.2418, 0.19,0.1887,-0.0137,0.1340,0.4634,0.0184,0.3177,0.2436, 0.7173,0.2873,0.2827,0.2827,0.8619,0.4019,0.2392 ,0.2285,0.1750, 0.0875,9.3080,9.6024,48,18.03938203328661,62.68031144005229,12.237955982528765,8.55860354818729,14.351423437844597,12.70447704247373,-14.286313294411034,8.356274013575767,0.4681924685328129,0.3963609875413222,4,,
1.7650,20.00,0,2.0443,37.2782,0.9355,0.2307,0.2307, 0.18,0.1723,0.0027,0.1172,0.5091,0.0641,0.2782,0.2064, 0.6952,0.2652,0.2567,0.2567,0.8175,0.3575,0.2316 ,0.2238,0.1750, 0.0875,14.5651,14.1496,67,15.373823506198047,65.57545101265865,15.156318168728891,11.95777121692311,13.956662946479396,10.975459763720362,-11.566479380135458,10.902715641953836,0.5883346054746643,0.40140867397256497,4,,
1.7650,20.00,0,2.3874,43.1704,1.0060,0.1919,0.1919, 0.15,0.1667,0.0083,0.1067,0.5547,0.1097,0.2598,0.1846, 0.6972,0.2672,0.2344,0.2344,0.8015,0.3415,0.2145 ,0.2077,0.1750, 0.0875,17.4783,15.4017,84,12.632916164287279,63.52360068088418,14.069882992113728,11.132197447163932,16.091831614686086,11.551243202218599,-11.892629783524464,11.376138367653994,0.6666182156337465,0.3916840988736803,4,,
1.7650,20.00,0,2.7795,41.4970,1.0393,0.2165,0.2165, 0.17,0.1588,0.0162,0.0915,0.5894,0.1444,0.2502,0.1759, 0.6893,0.2593,0.2178,0.2178,0.8083,0.3483,0.1992 ,0.1929,0.1750, 0.0875,20.2091,16.1478,119,11.326334599101568,63.669594618362844,15.395453184933594,12.579289318190835,16.537524670862375,11.888781779404768,-10.808926108547546,11.242445175575822,0.6814940879195056,0.3591009407395784,4,,
1.7650,20.00,0,2.7595,40.9668,1.2649,0.3013,0.3013, 0.26,0.1494,0.0256,0.0858,0.5917,0.1467,0.2303,0.1639, 0.6809,0.2509,0.2050,0.2050,0.7806,0.3206,0.2003 ,0.1952,0.1750, 0.0875,20.0902,16.0392,150,12.527271502505258,61.396231982236074,14.944539747357535,12.368510467802048,16.336492871152977,11.772369777438811,-5.563279143972499,15.455870128185902,0.7355930121635644,0.3578990370848035,4,,
1.7650,20.00,0,2.8308,46.7122,1.2644,0.2968,0.2968, 0.26,0.1499,0.0251,0.0843,0.5940,0.1490,0.2149,0.1543, 0.6688,0.2388,0.1963,0.1963,0.7656,0.3056,0.1936 ,0.1891,0.1750, 0.0875,20.6346,16.1219,156,12.336866738878594,61.970902224119705,15.477334851635476,12.728745839863912,16.1335763854722,11.6615586933088,-4.548692589274119,16.03702765150576,0.7544233579147424,0.33847057346350384,4,,
1.7650,20.00,0,2.8301,47.3479,1.2622,0.2589,0.2589, 0.23,0.1470,0.0280,0.0794,0.5791,0.1341,0.2062,0.1563, 0.6518,0.2218,0.1930,0.1930,0.7327,0.2727,0.2085 ,0.1987,0.1750, 0.0875,20.6088,15.4826,180,9.266349002067807,61.8793982432508,16.798355636463633,13.894823730667278,16.697934794711802,12.068082087206562,-2.254369168795592,16.364690594327143,0.7976091417223241,0.34169178627449864,4,,
1.7650,20.00,0,2.9073,45.7318,1.2564,0.2573,0.2573, 0.23,0.1440,0.0310,0.0746,0.5974,0.1524,0.2022,0.1523, 0.6621,0.2321,0.1869,0.1869,0.7334,0.2734,0.1988 ,0.1895,0.1750, 0.0875,21.2283,15.9316,211,5.933607356151875,62.26123713774168,17.934623367501352,14.750593123385915,17.15085669819199,11.90329249086739,0.5964937911148339,17.157583535048317,0.8210381298091292,0.33168992518865686,4,,
1.7650,20.00,0,2.6087,37.8143,1.2541,0.2268,0.2268, 0.20,0.1411,0.0339,0.0690,0.5997,0.1547,0.1926,0.1452, 0.6569,0.2269,0.1797,0.1797,0.7259,0.2659,0.1919 ,0.1834,0.1750, 0.0875,19.4861,16.2154,283,4.314451876726648,62.41119710176511,17.470532238583218,14.521534683883493,16.151862525890426,11.627163159038018,-0.36361982646425794,17.091699545944536,0.8312410328686332,0.3178954917048781,4,,
1.7650,20.00,0,2.6339,40.6363,1.2552,0.2254,0.2254, 0.20,0.1415,0.0335,0.0684,0.5978,0.1528,0.1849,0.1410, 0.6465,0.2165,0.1764,0.1764,0.7188,0.2588,0.1861 ,0.1781,0.1750, 0.0875,19.6649,16.3058,290,5.264790467746482,62.42440555069213,17.70676630228181,14.60560054062038,16.25997622765544,11.454656947977329,-1.1278475804726242,17.598947459755784,0.8306072650762055,0.3043690193720843,4,,
1.7650,20.00,0,2.5083,37.5391,1.2513,0.2046,0.2046, 0.18,0.1379,0.0371,0.0666,0.6036,0.1586,0.1786,0.1357, 0.6462,0.2162,0.1700,0.1700,0.7174,0.2574,0.1794 ,0.1718,0.1750, 0.0875,18.7208,15.9703,342,6.033087135474348,61.55591746325532,17.277518612451725,14.555762082142124,16.77428649622282,11.394698359996667,-3.542799315297358,17.542579782725884,0.8373443384998772,0.2933580841722251,4,,
1.7650,20.00,0,2.5601,37.2722,1.2518,0.2029,0.2029, 0.18,0.1393,0.0357,0.0643,0.6127,0.1677,0.1749,0.1326, 0.6502,0.2202,0.1649,0.1649,0.7192,0.2592,0.1734 ,0.1661,0.1750, 0.0875,19.0094,16.1951,375,5.476443119060522,61.59715291826737,17.53760652539729,14.656927817159474,17.043654394258287,11.247495419776971,-4.850190381750264,17.48320740295165,0.8453307228041791,0.28414972624784707,4,,
1.7650,20.00,0,2.4860,35.2397,1.2837,0.1857,0.1857, 0.17,0.1358,0.0392,0.0628,0.6113,0.1663,0.1701,0.1304, 0.6517,0.2217,0.1598,0.1598,0.7063,0.2463,0.1752 ,0.1687,0.1750, 0.0875,18.6036,15.9366,428,6.75260720793869,61.671157747806184,17.632757731569022,14.635045520738423,17.209759076643177,11.286955616807402,-3.489552844193511,17.628279852510463,0.8765671152367757,0.29835934726845054,4,,
1.7650,20.00,0,2.4662,35.5608,1.2833,0.1849,0.1849, 0.16,0.1355,0.0395,0.0613,0.6077,0.1627,0.1655,0.1285, 0.6435,0.2135,0.1585,0.1585,0.7000,0.2400,0.1718 ,0.1658,0.1750, 0.0875,18.5357,15.6979,454,6.624992997466515,61.62603789909862,17.60594665782223,14.632806073166952,17.46996197167563,11.570231554128668,-2.5989089903819487,17.770434915730856,0.8751693876553954,0.288935911547749,4,,
1.7650,20.00,0,2.4789,37.5155,1.2819,0.1849,0.1849, 0.16,0.1353,0.0397,0.0614,0.6050,0.1600,0.1614,0.1266, 0.6421,0.2121,0.1541,0.1541,0.6893,0.2293,0.1727 ,0.1673,0.1750, 0.0875,18.5051,15.7206,460,6.4300775183622,61.45722240877425,17.976351637272835,14.997208885951585,17.513570398480553,11.462029045272514,-2.255345840665468,17.928056411227384,0.8956069540975055,0.29198672178869384,4,,
1.7650,20.00,0,2.5026,35.4257,1.2515,0.1932,0.1932, 0.18,0.1356,0.0394,0.0590,0.6108,0.1658,0.1593,0.1251, 0.6418,0.2118,0.1500,0.1500,0.6938,0.2338,0.1692 ,0.1639,0.1750, 0.0875,18.8479,15.9433,517,6.160016570383817,61.57934937657855,17.93708341423193,14.92270867291604,17.735861217849894,11.445874442182859,-0.845392147721755,17.766248713733905,0.8913843896201086,0.28429368348493317,4,,
1.7500,21.00,0,1.1004,11.6760,0.5000,0.5000,0.5000, 0.17,0.1548,0.0262,0.1420,0.5793,0.2433,0.4234,0.1417, 0.9126,0.5736,0.1236,0.1236,1.0000,0.6670,0.0000 ,0.0000,0.1810, 0.0905,6.4421,14.3142,45,-5.463323417909947,46.35420943104212,7.6820266948031914,4.578540967395451,9.022510588145959,6.578976471607951,13.619576354030519,8.838497911356574,0.36890803596940197,0.36890803596940197,4,,
1.7500,21.00,0,1.6408,32.0231,0.8764,0.5464,0.5464, 0.22,0.1487,0.0323,0.1363,0.6501,0.3141,0.3393,0.1123, 0.8707,0.5317,0.1293,0.1293,0.9419,0.6089,0.1006 ,0.1006,0.1810, 0.0905,11.4139,20.1853,50,-0.7214053729007209,50.21711933714697,7.016543043132045,4.4986671802568985,8.09781396526762,6.008874632349894,14.206953535658508,8.609151134285225,0.569494016247462,0.41376107876819646,4,,
1.7500,21.00,0,1.9806,42.5412,1.1587,0.4850,0.4850, 0.21,0.1380,0.0430,0.1220,0.5978,0.2618,0.2991,0.1731, 0.7828,0.4438,0.2105,0.2105,0.8541,0.5211,0.1973 ,0.1973,0.1810, 0.0905,14.4201,19.6691,65,-8.920653418624212,54.58095771774645,16.09074268855811,14.12007392381768,8.5166522721847,5.528057193717242,13.549216377853398,8.308168842968817,0.641304374026936,0.3793004813875332,4,,
1.7500,21.00,0,2.3409,48.5468,1.1495,0.4132,0.4132, 0.23,0.1345,0.0465,0.1110,0.5870,0.2510,0.2810,0.1894, 0.7774,0.4384,0.1926,0.1926,0.7699,0.4369,0.2607 ,0.2607,0.1810, 0.0905,16.7515,19.8347,82,-9.561532074676883,57.16820095749678,12.528183245658067,12.626868863032204,16.359921564607635,16.6263557502711,15.639488680852116,10.49165695508545,0.9435697354094646,0.6932189256731918,4,,
1.7500,21.00,0,2.8042,46.5509,0.9615,0.3346,0.3346, 0.28,0.1385,0.0425,0.0962,0.5976,0.2616,0.2622,0.1818, 0.7787,0.4397,0.1783,0.1783,0.7318,0.3988,0.2587 ,0.2587,0.1810, 0.0905,20.0871,19.6607,113,-10.123749032934686,60.930233525149134,14.759416902754142,16.256742100709165,17.47693773679993,16.99432701706148,14.583552030840794,11.596720672102277,1.0466172411362857,0.6734644320790133,4,,
1.7500,21.00,0,2.8370,46.3583,1.0677,0.2993,0.2993, 0.25,0.1401,0.0409,0.0870,0.5660,0.2300,0.2527,0.1934, 0.7351,0.3961,0.2029,0.2029,0.6848,0.3518,0.2721 ,0.2721,0.1810, 0.0905,20.5190,18.8184,141,-6.767794787176369,62.39061502198499,16.614649375869885,16.46883804260461,16.285664050280424,16.056086799220104,14.096702787805874,11.164829763734316,1.0698612973895578,0.6261010947579209,4,,
1.7500,21.00,0,2.2512,37.8961,1.0659,0.2937,0.2937, 0.25,0.1234,0.0576,0.0877,0.5572,0.2212,0.2364,0.1846, 0.7108,0.3718,0.2032,0.2032,0.6623,0.3293,0.2643 ,0.2643,0.1810, 0.0905,15.7909,17.5987,207,-0.4549210353447782,62.58736915755397,16.165340495744214,15.681440628958027,17.032958191231742,15.7337671876012,6.845252765445902,17.239214099401305,1.0700238464329317,0.5856641044193114,4,,
1.7500,21.00,0,2.3047,42.4281,1.0641,0.2885,0.2885, 0.24,0.1247,0.0563,0.0883,0.5678,0.2318,0.2242,0.1743, 0.7076,0.3686,0.1930,0.1930,0.6577,0.3247,0.2512 ,0.2512,0.1810, 0.0905,16.1794,17.8720,213,0.3275589555846786,62.884237365655096,16.140922960076768,15.587078006161601,16.884314141291085,15.694655439889218,5.90323029346328,17.873683814129734,1.073463631364966,0.5522551200214801,4,,
1.7500,21.00,0,2.2827,43.9683,1.0710,0.2815,0.2815, 0.24,0.1258,0.0552,0.0866,0.5618,0.2258,0.2145,0.1696, 0.6822,0.3432,0.2007,0.2007,0.6518,0.3188,0.2402 ,0.2402,0.1810, 0.0905,16.5615,17.6808,226,-2.1677678199853574,63.5795762015877,18.019518330062436,16.386221851264988,16.11925899380225,15.094807395705311,4.693511610863998,18.11686590477716,1.0384700607446835,0.5343295759114928,4,,
1.7500,21.00,0,2.3178,43.2381,1.1226,0.2565,0.2565, 0.22,0.1250,0.0560,0.0836,0.5804,0.2444,0.2119,0.1680, 0.6892,0.3502,0.1935,0.1935,0.6598,0.3268,0.2315 ,0.2315,0.1810, 0.0905,17.6628,17.9699,246,-1.7230025193707823,64.05077535426027,16.218370796370067,15.824720250013465,17.53460977263344,16.018383017458994,2.624564736531387,19.182237420419128,1.0370180032550786,0.509483953600682,4,,
1.7500,21.00,0,2.3678,45.3016,1.1278,0.2555,0.2555, 0.22,0.1252,0.0558,0.0814,0.5784,0.2424,0.2052,0.1646, 0.6706,0.3316,0.1968,0.1968,0.6605,0.3275,0.2224 ,0.2224,0.1810, 0.0905,18.0327,17.7658,260,-1.969201315375611,64.53559844832522,17.50472719222184,16.814711391005073,16.511103302741468,15.557236942360264,2.0540206577676305,18.911108385632076,1.006340005957198,0.498292359392385,4,,
1.7500,21.00,0,2.4598,44.4601,1.1818,0.2581,0.2581, 0.22,0.1261,0.0549,0.0779,0.5761,0.2401,0.2035,0.1667, 0.6490,0.3100,0.2050,0.2050,0.6655,0.3325,0.2151 ,0.2151,0.1810, 0.0905,18.9391,17.9168,289,-3.291613972831554,64.55102265468588,17.483037767396358,17.218522322584654,16.797155090019235,15.977239151393022,0.19714602755062913,19.3061999944866,0.9677161072839876,0.49708883053434466,4,,
1.7500,21.00,0,2.4523,45.9415,1.1766,0.2582,0.2582, 0.23,0.1271,0.0539,0.0766,0.5661,0.2301,0.2002,0.1674, 0.6406,0.3016,0.2005,0.2005,0.6451,0.3121,0.2214 ,0.2214,0.1810, 0.0905,18.9413,17.6038,303,-2.9034310962080525,64.38286823861543,17.31090235691389,17.075078483718528,16.657141502465205,15.84121526225741,-0.21297472152044236,19.11066328436309,1.0026972468183843,0.4953335638850399,4,,
1.7500,21.00,0,2.1777,41.2153,1.1710,0.2597,0.2597, 0.23,0.1122,0.0688,0.0839,0.5735,0.2375,0.1963,0.1643, 0.6478,0.3088,0.1961,0.1961,0.6417,0.3087,0.2148 ,0.2148,0.1810, 0.0905,16.4110,17.5451,369,-0.44667814819619583,62.462830873605895,17.218933792986206,17.105000726720732,16.778004472941817,15.651593017921542,-0.19304069134541468,18.156938522796963,1.02105023383667,0.4834397239903769,4,,
1.7500,21.00,0,2.2235,42.2034,1.1647,0.2426,0.2426, 0.21,0.1132,0.0678,0.0830,0.5670,0.2310,0.1916,0.1619, 0.6364,0.2974,0.1956,0.1956,0.6327,0.2997,0.2114 ,0.2114,0.1810, 0.0905,16.8690,17.5949,386,-0.4401255420945091,63.16957594723419,17.56264487306191,16.838070469248226,16.702944781876454,15.504371028771683,0.24209069607567327,17.94952084105424,1.0153009442016505,0.4686178173957523,4,,
1.7500,21.00,0,2.2936,43.4084,1.1728,0.2310,0.2310, 0.20,0.1152,0.0658,0.0823,0.5797,0.2437,0.1923,0.1632, 0.6445,0.3055,0.1930,0.1930,0.6405,0.3075,0.2080 ,0.2080,0.1810, 0.0905,17.4202,17.9060,400,-1.9517897767673633,63.31057928385053,16.90563521479921,16.617985395939186,17.50912338166476,15.840833329698256,1.3146924919971819,18.646223002220857,1.015062757852118,0.4546270592990046,4,,
1.7500,21.00,0,2.2999,43.9961,1.1757,0.2293,0.2293, 0.20,0.1157,0.0653,0.0811,0.5790,0.2430,0.1875,0.1596, 0.6367,0.2977,0.1907,0.1907,0.6403,0.3073,0.2024 ,0.2024,0.1810, 0.0905,17.7482,17.8521,415,-1.3593741424281263,63.56555611592768,17.645409542378086,17.020010885671432,16.931042133295485,15.628971006085296,1.5348005554002742,18.507595849375132,1.0021051381650707,0.4450365368041022,4,,
1.7500,21.00,0,2.3481,44.2808,1.1998,0.2286,0.2286, 0.20,0.1162,0.0648,0.0797,0.5899,0.2539,0.1881,0.1607, 0.6449,0.3059,0.1892,0.1892,0.6465,0.3135,0.1991 ,0.1991,0.1810, 0.0905,18.3314,18.1813,433,-1.6651929365590403,63.63962990153871,17.385271644517736,16.821829085218965,17.49317774106547,15.923473340282266,2.28131536262411,18.776687149804342,1.0044448656354135,0.43328048303828703,4,,
1.7500,21.00,0,2.3243,43.6287,1.2049,0.2189,0.2189, 0.20,0.1171,0.0639,0.0780,0.5824,0.2464,0.1864,0.1611, 0.6374,0.2984,0.1876,0.1876,0.6346,0.3016,0.2015 ,0.2015,0.1810, 0.0905,18.4889,17.9277,458,-1.4892949872679633,63.622350599378684,18.07925359772453,17.42534721205464,17.08545902461133,15.695263514984585,2.82154194812876,18.534573444082206,1.0158915702461526,0.42524686008865675,4,,
